比试 2
驾车 2
好 4
很多 4
， 0
还是 0
很 0
给 0
力 0
的 0
。 0

M6 1
是 0
好 0
车 0
难道 0
我 0
还 0
会 0
污蔑 0
它 0
不成 0
本人 0
以前 0
曾 0
有 0
打算 0
买 0
过 0
该 0
车 0
但 0
开过 0
我 0
朋友 0
的 0
车 0
后 0
就 0
断决 0
了 0
买 0
M6 0
的 0
想法 0
隔音 0
是 0
本人 0
最 0
接受 0
不 0
了 0
的 0
还 0
有 0
音响 0
在 0
同 2
类 2
车里 0
没有 4
比 5
它 0
音效 3
再 0
差 4
的 0
了 0
！ 0

要说 0
外观 3
， 0
F3 2
和 0
吉利 2
甚至 0
力帆 2
都 0
比奇 1
瑞 1
的 1
A5 1
强 4
。 0

而 0
这 0
两 0
辆 0
车 0
带给 0
人 0
的 0
直接 0
区 0
别是 0
： 0
日本 1
车 1
每 0
百 0
公里 0
省 0
1-2 0
个 0
油 0
， 0
每 0
开出 0
一万 0
公里 0
， 0
日本 0
车少 0
花 0
几百 0
块 0
油 0
钱 0
-- 0
前提 0
是 0
别 0
有 0
事故 0
， 0
因为 0
一 0
有 0
事故 0
， 0
日本 0
车用 0
于 0
修车 0
甚至 0
换车 0
的 0
综合 3
费用 3
要 0
比 5
德国 2
车 2
高 4
很多 4
。 0

近 0
光 0
灯 0
大概 0
有 0
100 0
米 0
， 0
亮度 3
一般 0
， 0
与 0
别人 0
回车 0
时 0
， 0
别人 0
的 0
灯光 0
晃 0
得 0
我 0
看 0
不 0
见 0
前面 0
； 0
远光灯 0
可能 0
有 0
300 0
米 0
以远 0
（ 0
估计 0
， 0
我 0
也 0
没有 0
量 0
） 0
， 0
光线 0
比较 0
柔和 0
， 0
估计 0
也 0
比 5
不过 5
其它 2
一些 2
车 2
的 0
亮度 0
。 0

板 0
金 0
一 0
班 0
, 0
乘坐 0
象 0
面包车 2
, 0
安全性 0
一 0
班 0
, 0
配置 0
低 0
内饰 3
和 5
面包车 0
一样 4
, 0
价格 0
高 0
. 0

爱 1
唯 1
欧 1
也 0
是 0
一 0
款 0
不错 0
的 0
小车 0
， 0
价格 3
比 5
爱 2
丽舍 2
稍 4
贵 4
一点 4
， 0
这 0
两 0
款 0
车 0
我 0
都 0
喜欢 0
， 0
该 0
如何 0
选择 0
， 0
诚 0
待 0
各位 0
有 0
经验 0
的 0
师傅 0
、 0
老兄 0
指点 0
指教 0
！ 0

轩日2.0 1
舒适 1
版 1
的 0
避震 3
比我 0
的 0
富康 2
988 2
还 4
要 4
差 4
很多 4
。 0

不过 0
在 0
发动机 3
的 3
性能 3
方面 3
， 0
夏利 1
要 0
更加 4
稳定 4
一些 4
， 0
吉利 2
汽车 0
感觉 0
需要 0
调试 0
， 0
我的 0
一 0
个 0
朋友 0
买 0
了 0
这个 0
车子 0
， 0
开始 0
用车 0
的 0
时候 0
出现 0
油耗 0
巨 0
（ 0
百 0
公里 0
达到 0
8 0
个 0
点 0
以上 0
） 0
， 0
噪音大 0
， 0
档 0
位涩 0
等 0
特点 0
， 0
后来 0
到 0
修理厂 0
经过 0
调试 0
以后 0
一切 0
正常 0
， 0
现在 0
已经 0
行驶 0
了 0
3万 0
公里 0
， 0
从来 0
没有 0
被 0
搁在 0
路上 0
。 0

当然 0
在 0
这个 0
价位 3
上 0
比起 5
某些 2
合资 2
品牌 2
（ 0
比如 0
骊威 0
） 0
新 1
普力 1
马 1
那 0
还是 0
厚道 4
多 4
了 0
， 0
应该 0
说 0
性价比 0
是 0
相当 0
不错 0
的 0
。 0

起步 3
加速 3
比 5
我 0
以前 0
的 0
帕萨特 2
好 4
不少 4
。 0

4 0
、 0
轮毂 3
： 0
新 1
宝 1
来 1
的 1
五 1
幅 1
不如 5
朗逸 2
7 2
幅 2
好看 4
。 0

路面 3
的 3
回馈 3
与 0
之前 2
车型 2
相比 5
更加 4
的 4
直接 4
、 0
硬朗 4
。 0

相比 5
我 0
的 0
同事 0
的 0
别克 2
3 2
。 2
0 2
品质 3
太 4
好 4
了 0
， 0
他 0
的 0
车 0
倒 0
是 0
没有 0
什么 0
大 0
问题 0
， 0
但 0
小 0
问题 0
不断 0
， 0
今天 0
这里 0
卡住 0
了 0
， 0
明天 0
那里 0
不 0
亮了 0
， 0
总是 0
小 0
问题 0
不断 0
。 0

大家 0
不 0
要 0
争执 0
了 0
, 0
客观 0
地 0
讲 0
, 0
奥迪 2
与 5
双 1
B 1
还 0
有 0
VOLVO 2
属于 0
相同 4
档次 3
, 0
只是 0
奥迪 0
在 0
品牌 3
上 0
略 4
逊于 0
双 0
B 0
! 0

5 0
动力 0
强劲 0
， 0
丰田 0
的 0
4RB2 0
发 0
动机 0
动力 0
不错 0
， 0
开起 0
来 0
推背 0
感 0
很 0
强 0
， 0
6 0
节能 0
环保 0
是 0
一 0
个 0
亮点 0
， 0
油耗 3
10 0
个 0
， 0
比 5
哥们 0
的 0
轿车 1
福克斯 2
还 4
低 4
， 0
节能 0
品质 0
堪 0
比 0
轿车 0
， 0
哈哈 0
！ 0
！ 0

奥迪 1
是 0
高级 0
品牌 0
， 0
这 0
几 0
年 0
的确 0
发展 0
得 0
很 0
快 0
， 0
但 0
影响力 3
、 0
形象 3
、 0
新 3
车型 3
开发 3
等 0
落后 4
双 2
B 2
， 0
每 0
款 0
新车 0
推出 0
都 0
落后 0
双 0
B 0
好 0
长 0
一 0
段 0
时间 0
。 0

凭 0
我 0
的 0
知识 0
， 0
我 0
觉得 0
２Ｖ 1
技术 3
含量 3
不如 5
５Ｖ 2
， 0
成本 0
应该 0
底 0
一些 0
！ 0

丰田 1
8A 1
的 1
发动机 1
， 0
噪音 3
， 0
油耗 3
都比 0
7101 2
要 4
底 4
。 0

我 0
敢 0
肯定 0
， 0
中华 1
在 0
北京 0
的 0
占有率 3
绝对 0
比 5
东方 2
之子 2
高 4
。 0

新飞度 1
的 0
整个 0
驾驶 3
感受 0
比 5
老 2
飞度 2
相差 4
甚 4
远 4
。 0

感觉 0
如下 0
: 0
较 0
软 0
, 0
车身 0
有些 0
摇晃 0
, 0
不 0
颠簸 0
, 0
舒适性 0
增强 0
, 0
但 0
不如 5
普利司通 2
贴 3
地 3
感强 0
; 0

但 0
感觉 0
小 1
爱 1
比 5
驾校 2
的 2
车子 2
好开 4
多 4
了 0
， 0
15 0
马 0
4 0
档 0
， 0
25 0
吗 0
5 0
档 0
车 0
一点 0
都 0
不 0
抖 0
。 0
但是 0
感觉 0
4 0
档 0
， 0
5 0
档 0
提速 0
很 0
慢 0
。 0
2 0
档 0
3 0
档 0
深 0
踩 0
油门 0
， 0
加速度 0
很 0
好 0
， 0
有 0
传说 0
中 0
的 0
推 0
背感 0
。 0
5 0
档 0
30 0
几 0
马 0
地盘 0
下有 0
沙沙 0
的 0
响声 0
。 0

个形 3
不 0
知道 0
是 0
谁 0
设计 0
的 0
， 0
真是 0
丢 0
中国人 0
的 0
脸 0
， 0
跟 5
普桑 2
一样 4
。 0

中国 1
花冠 1
和 5
美国 2
花冠 2
质量 3
没有 4
区别 4
, 0
只有 0
更 0
好 0
! 0

吉利 2
内饰 0
做 0
的 0
虽 0
有 0
进步 0
但 0
别 0
忘 0
了 0
夏历 1
的 0
性能 3
还是 0
比 5
吉利 2
车 2
要好 4
, 0
油耗 3
也比 0
吉利 0
底 4
. 0

这 0
表现 0
在 0
他 0
的 0
车 1
的 0
颜色 3
上 0
， 0
就 0
四 0
种 0
颜色 0
， 0
还 0
没有 5
06 2
款 2
的 0
的 0
颜色 0
多 4
。 0

1 0
、 0
噪音 3
国产车 1
大于 4
进口车 2
。 0

只要 0
看过 0
实车 1
的 0
人 0
无 0
不 0
感到 0
做工 3
太 4
烂 4
与 5
威乐 2
相比 5
； 0

第一 0
感觉 0
， 0
这 1
车 1
比 0
A3 0
开 0
起来 0
显得 0
轻快 0
， 0
加速 3
的 0
感觉 0
明显 0
好于 4
A3 2
CVT 2
， 0
同样 0
三 0
个 0
人 0
， 0
同样 0
开 0
空调 0
， 0
由于 0
是 0
CVT 0
， 0
也 0
就 0
别 0
讲究 0
推背 0
了 0
， 0
两 0
字 0
形容 0
， 0
轻松 0
！ 0

捷达 1
和 0
桑塔纳 2
这 0
两 0
款 0
车型 0
从 0
价格 0
上看 0
， 0
都 0
在 0
7～8万 0
这个 0
价格 0
区间 0
， 0
从 0
技术 3
上 0
看 0
， 0
两 0
款 0
车 0
技术 0
相当 4
， 0
性能 3
相当 0
， 0
空间 3
相当 0
， 0
都 0
没有 0
自动 0
档 0
。 0

特锐 1
如果 0
四 0
驱 0
自动 0
卖 0
10.98万 0
， 0
还 0
算 0
可以 0
， 0
现在 0
这个 0
价钱 0
绝对 0
是 0
性价比 3
最差 4
的 0
车 0
， 0
有钱人 0
为了 0
炫耀 0
就 0
另当别论 0
了 0
。 0

二 0
是 0
两 0
车 0
操控 3
性 3
、 0
舒适性 3
、 0
安全性 3
并无 4
大 4
的 4
差别 4
， 0
甚至 0
1.8T 2
的 0
提速 3
感觉 0
更 4
好 4
。 0

感觉 0
中华 1
乘坐 3
感 3
跟 5
君威 2
有 4
一 4
拼 4
、 0
比 5
蓝鸟 2
强 4
多 4
了 0
！ 0

排量 0
是 0
欧 0
3 0
的 0
， 0
派朗车重 1
1.22 0
吨 0
， 0
可比 0
小鬼 2
子 2
的 2
车 2
重 0
多 4
了 0
。 0

缺点 0
： 0
价格 0
偏高 0
； 0
做工 0
粗糙 0
； 0
噪音大 0
； 0
极 0
速 0
低 0
， 0
柴 0
油车 0
发动机 0
特点 0
是 0
高 0
转速 0
时 0
扭力 0
不大 0
； 0
主动 0
安全性 0
差 0
； 0
老 1
五十铃 1
发动机 1
加了 0
个 0
增压器 0
， 0
性能 3
及 0
油耗 3
不如 5
德 2
系 2
的 2
柴油机 2
。 0

外形 3
是 0
卖点 0
从 0
时间 0
上 0
来讲 0
， 0
幸福 1
使者 1
的 0
外形 0
或者说 0
款式 3
， 0
也许 0
是 0
国内 2
所有 2
这些 2
类型 2
的 2
车 2
里面 0
最新 4
的 0
。 0

合资 1
品牌 1
的 0
可靠性 3
要 0
高于 4
自主 2
品牌 2
， 0
即使 0
B 0
50 0
是 0
在 0
马 0
6 0
的 0
生产 0
线上 0
生产 0
； 0

空调 3
： 0
都 0
是 0
手动 0
， 0
宝来 1
好些 4
； 0

晶锐 1
空间 3
比 5
嘉年 2
华大 2
些 4
内饰 3
也好 0
， 0
就是 0
这 0
种 0
外观 0
有点 0
。 0
。 0
。 0

福美来 1
跟 5
15万 2
以上 2
的 2
车 2
相比 5
, 0
降噪 3
的 0
处理 0
, 0
内饰 3
的 0
精细 0
程度 0
都 0
有 4
不足之处 4
. 0

车内 0
全部 0
采用 0
深色 0
的 0
内饰 0
， 0
稳重 0
而 0
丝毫 0
不显 0
单调 0
， 0
用料 3
与 0
质感 3
远远 4
高于 4
绝大多数 0
国产 2
SUV 2
， 0
几 0
处 0
圆形 0
的 0
按键 0
和 0
画龙点睛 0
的 0
镀铬 0
点缀 0
再次 0
突出 0
了 0
爱腾 1
的 0
运动 0
风格 0
。 0

金色 1
之 1
旅 1
的 0
悬挂 3
和 5
底盘 3
与 0
顶级 2
阁瑞斯 2
一般无二 4
. 0

售价 0
一直 0
处在 0
高位 0
的 0
宝来 0
自不必说 0
， 0
就是 0
与 5
16.68万 0
的 0
伊兰特 2
1.8L 2
自动 2
档 2
、 0
15.98万 0
的 0
凯越 2
1.8LE 2
比 5
起来 5
， 0
1-2万 0
的 0
差价 0
同样 0
凸显 0
出 0
精英 1
级 1
的 0
价格 3
优势 4
。 0

跟 5
KY 2
相比 5
， 0
FML 1
的 0
经济性 3
比较 0
强 4
些 4
。 0

性价比 3
比 0
伙伴 2
高 4
！ 0

天线 3
还是 0
手拉的 0
， 0
和 5
奥托 2
车 0
一样 4
， 0
太 0
老 0
。 0

细心 0
的 0
朋友 0
不 0
难 0
发现 0
， 0
这 0
恰恰 0
与 5
目前 0
一些 0
国产 2
豪华 2
车 2
的 0
底部 3
价位 3
基本 4
吻合 4
。 0

样子 3
还 5
不如 5
奥迪 2
100 2
。 0

325 1
比 5
A62.4 2
的 0
档次 3
低 4
， 0
价格 0
在 0
国外 0
也 0
比 0
人家 0
低 0
， 0
在 0
中国 0
为什么 0
反道贵 0
！ 0

乐 1
风 1
油耗 3
跟 5
JD 2
差不多 4
。 0

BORA 1
的 0
隔音 3
比 5
PST 2
和 0
别克 2
差 4
， 0
比 0
plm 2
强 4
多 4
了 0
。 0

在 0
行政 0
级 0
豪华车 0
， 0
我 0
选择 0
BENZ 1
的 1
S 1
系列 1
， 0
它 0
无论 0
从 0
外型 3
、 0
舒适度 3
、 0
品牌 3
传统 3
在 0
这个 0
级别 0
中 0
都 0
要 0
高于 4
BMW 2
的 2
7 2
系 2
。 0
尽管 0
我 0
许多 0
朋友 0
买 0
了 0
7 0
系 0
， 0
但 0
我 0
总 0
免不了 0
说 0
他们 0
一 0
顿 0
。 0
BMW 0
的 0
5 0
系 0
， 0
可以 0
把 0
它 0
看成 0
放大 0
的 0
3 0
系 0
， 2
所以 0
驾驭 0
感觉 3
不 3
如 3
3 5
系 5
好 0
。 0

陶瓷 1
刹车片 1
的 0
成本 3
比 5
普通 2
刹车片 2
高出 4
70% 4
。 0

在 0
北美 0
市场 0
， 0
本田 1
CRV 1
与 5
丰田 2
RAV4 2
在 0
各个 0
配置 0
等级 0
上 0
价格 3
非常 4
接近 4
。 0

但是 0
从 0
内饰 3
方面 0
以及 0
人性化 0
的 0
过招 0
来看 0
， 0
特拉卡 1
似乎 0
要 0
比 5
爱腾狲 2
色 4
一些 4
啦 0
！ 0

感觉 0
比 5
TJ 2
376 2
的 0
抖动 3
好得多 4
, 0
而且 0
空调 3
降温 3
比 0
LJ 2
465 2
得 0
还好 4
. 0

君威 1
3.0 1
起步 3
明显 0
优于 4
帕萨特 2
１．８Ｔ 2
手自 2
一体 2
， 0
中途 3
加速 3
两 0
车 0
差不多 4
。 0

与 5
前代 2
的 2
产品 2
相比 5
， 0
它 1
的 0
操控 3
感 3
明显 0
更 4
能 4
讨好 4
消费者 4
。 0

我们 0
新 0
捷达 1
前卫 0
在 0
市区 0
百 0
公里 0
耗油 0
8.5 0
个 0
左右 0
开 0
空调 0
时 0
平均 0
要 0
多用 0
一 0
个 0
油 0
, 0
长途 0
时 0
7 0
个 0
油 0
, 0
我 0
很 0
信任 0
捷达车 0
的 0
质量 0
, 0
但 0
就 0
是 0
车型 0
老 0
了 0
点 0
外观 3
相对 5
其它 2
车 0
不 4
是 4
那么 4
流行 4
. 0

手排1 1
。 2
8T 1
的 0
动力 3
是 0
这样 0
的 0
， 0
起步 0
和 0
上坡 0
一般 0
， 0
与 5
1 0
。 0
8 0
相似 4
。 0

PK 0
结果 0
阁瑞斯胜 1
在 0
车身 0
便宜 0
量 0
又 0
足 0
， 0
花 0
两万 0
改装 0
或 0
按 0
原版 0
重新 0
装修 0
也 0
物有所值 0
， 0
比 5
时下 0
高档 0
的 0
MPV 2
内饰 3
都 4
高档 4
。 0

凯旋 1
发动机 3
、 0
变速 3
厢与 3
307 2
一样 4
。 0

今天 0
本来 0
是 0
去 0
看 0
318 1
的 0
， 0
但是 0
店里 0
没 0
实 0
车 0
， 0
只有 0
款 0
320 2
， 0
销售 0
说 0
车子 0
大小 3
、 0
外观 3
都 4
一样 4
~ 0
驾驶 3
感觉 3
也 0
相差 4
不大 4
。 0

从 0
侧面 0
看 0
， 0
207 1
的 0
前 3
鼻 3
与 5
玛莎 2
拉蒂 2
总裁 0
颇 4
有 4
几 4
分 4
神似 4
。 0

君威 1
3.0 1
行驶 3
噪音 3
并不 0
明显 0
低于 4
帕萨特 2
１．８Ｔ 2
手自 2
一体 2
， 0
减震 3
也 0
差不多 4
。 0

时速 0
过 0
140 0
公里 0
时 0
， 0
瑞 1
虎 1
车 0
里 0
的 0
声音 3
跟 5
大众 2
z轿车 2
差不多 4
。 0

但 0
从 0
实用 4
的 0
角度 0
来讲 0
， 0
我 0
认为 0
全顺 1
比 5
瑞风 2
还是 0
实用 0
。 0

我 0
今天 0
看 0
了 0
你 0
的 0
留言 0
, 0
去 0
ylt 1
看 0
了 0
一下 0
, 0
确实 0
如此 0
, 0
ylt 0
的 0
配置 3
比 5
hm 2
高 4
很多 4
! 0

就 0
价格 3
而言 0
， 0
04 1
款 1
福美 1
来 1
精英 1
级 1
的 0
优势 4
较 5
其他 2
对手 0
较为 4
突出 4
。 0

钱多 0
买 0
BORA1.6 1
, 0
钱 0
少 0
买 0
JETTA 0
, 0
BORA1.6 0
性价比 3
优于 4
Jetta 2
! 0

我 1
和 5
你 2
的 0
观点 3
一致 4
， 0
除了 0
对 0
其 0
外形 0
特别 0
的 0
欣喜 0
之外 0
， 0
这 0
车 0
实在 0
一般 0
！ 0

而且 0
价格 3
比 5
5 2
系 2
便宜 4
了 4
10万 4
， 0
压力 0
就 0
小点 0
了 0
。 0

高速 0
行驶 0
时隔 0
音 0
表现 0
还算 0
过得去 0
， 0
但 0
噪音 3
控制 3
始终 0
不如 5
这个 0
级别 0
表现 0
最 0
均衡 0
的 0
佳美 2
。 0

说 0
实话 0
和 5
30万 0
的 0
入门 2
级 2
豪 2
车 2
相比 5
， 0
马 1
六 1
在 0
操控 3
性上 0
一点儿 4
不 4
吃亏 4
。 0

如果 0
真是 0
那样 0
的话 0
： 0
不但 0
中国人 0
要哭 0
， 0
连 0
德国人 0
也 0
要哭 0
， 0
因为 0
光光 0
大 1
奔 1
的 0
那个 0
心脏 3
就比 0
小雅阁 2
要 4
贵 4
得 4
多 4
！ 0

现代 1
的 0
品牌 3
比 5
别克 2
的 0
品牌 0
要 4
差 4
很多 4
。 0

捷达 1
就是 0
样子 0
老态 0
， 0
其他 3
方面 3
绝对 0
比 5
同价 2
车 2
优秀 4
很多 4
。 0

我 0
很 0
欣赏 0
特拉卡 1
的 0
外形 3
， 0
够 4
狂野 4
个性 4
， 0
不 5
像 5
城市 2
SUV 2
那么 0
温顺 0
。 0

4 0
空间感 3
比速 2
腾好 2
, 0
前排 0
空间 0
头部 0
不错 0
, 0
后排 0
头部 0
空间 0
局限性 0
一般 0
, 0
偏 0
矮 0
. 0

行李 3
厢 3
空间 3
都 4
差 4
不多 4
， 0
宝马 1
有 0
460 0
升 0
， 0
奥迪 2
最大 0
， 0
但 0
也 0
只 0
有 0
480 0
升 0
。 0

但 0
也 0
有 0
不足之处 0
， 0
比如 0
90KM/S 0
过 0
粗 0
砂石 0
路面 0
时 0
， 0
车身 3
的 3
活动 3
连接 3
讲 0
偶尔 0
有 0
“ 0
吱吱 0
” 0
声响 0
， 0
这 0
点 0
明显 0
不如 5
帕萨特 2
。 0

空调 3
制冷 3
比我 0
老爸 0
那 0
辆 0
别克 2
要 4
好多 4
了 0
。 0

两 0
年 0
前 0
买它 0
时 0
是 0
考虑 0
它 0
有 0
C 1
级 1
车身 3
虽然 0
外型 0
是 0
15 0
年 0
前 0
的 0
但 0
应 0
比 5
新A 2
级 2
车身 0
好 4
。 0

我 0
于 0
今年 0
7月份 0
购置 0
了 0
1.8L 1
自舒宝来 1
， 0
已 0
开了 0
4400 0
公里 0
， 0
在 0
使用 0
中发 0
现 0
存在 0
以下 0
问题 0
， 0
请 0
解答 0
： 0
5 0
、 0
与 5
其他 0
厂家 0
同 2
一 2
类 2
的 2
车 2
相比 5
， 0
在 0
驾驶室 0
中 0
感觉 0
发动机 3
的 3
声音 3
太 4
响 4
， 0
而且 0
感到 0
越来越 0
响 0
。 0

优点 0
： 0
空间 0
大 0
， 0
动力 0
也 0
不错 0
， 0
刹车 3
比起 5
东南 2
的 2
得利 2
卡 2
好的多 4
, 0
但是 0
油门 3
比 0
人家 0
的 0
车重 0
. 0

国外 0
的 0
日系 1
车 1
质量 0
不错 0
而且 0
比 5
欧 2
美 2
同类 2
车 2
便宜 4
一 4
大 4
截 4
！ 0
！ 0

瑞虎 1
的 0
风噪 3
和 0
路噪 3
不如 5
爱 2
丽舍 2
。 0

蒙迪欧 1
已经 0
出来 0
了 0
， 0
配置 3
比 5
中华 2
高 4
得 4
多 4
。 0

2 0
、 0
大脚 1
比 5
320 2
更 4
漂亮 4
， 0
最低 0
225 0
宽度 0
不错 0
； 0

驾驶 3
的 3
感觉 3
真 5
不如 5
优 2
力偶 2
, 0
一 0
刹车 0
我 0
的 0
头 0
都 0
快 0
撞 0
顶棚 0
了 0
! 0

动力 3
、 0
空间 3
、 0
操纵 3
感 3
在 0
10万 1
元 1
以下 1
的 1
车里 0
， 0
没能 5
比 5
上 5
它 2
的 0
。 0

我 0
用 0
了 0
5 0
年 0
的 0
东南 1
富利卡 1
居然 0
都 0
比赛 2
纳 2
车 2
的 0
空调 3
强 4
。 0

凯越 1
的 0
内部 3
空间 3
大小 0
和 5
皇冠 2
差不多 4
。 0

一汽 1
大众 1
的 0
质量 3
要 0
比 5
上海 2
大众 2
强 4
多 4
了 0
。 0

瑞虎 1
的 0
风噪 3
和 0
路噪 3
比 5
一般 2
越野 2
车 2
要 4
好 4
得 4
多 4
。 0

第三 0
： 0
如果 0
谈 0
油耗 3
， 0
经实 0
车 0
测试 0
， 0
风行 1
确实 0
比瑞风省 2
油 4
。 0

与 5
国际 2
同行 2
相比 5
， 0
中国 1
汽车 1
制造业 1
利润 3
过高 4
， 0
甚至 0
可 0
谓 0
“ 0
暴利 0
” 0
。 0

在 0
10 0
—— 0
15万 0
车 0
中 0
我 0
看中 0
飞度 1
CVT 0
和 0
捷达 2
SDI 0
， 0
论 0
设计 0
飞度 0
可是 0
10万 0
多元 0
的 0
车 0
中 0
的 0
代表作 0
， 0
吃 3
油少 0
（ 0
7-9 0
升 0
） 0
， 0
但 0
比起 5
柴油 0
捷达 0
还是 0
大吃 4
了 4
点 4
， 0
所谓 0
省 0
着 0
用 0
， 0
不如 0
用 0
的 0
省 0
。 0

【 0
原 0
贴 0
】 0
新浪 0
网友 0
222.210.218.*2005-03-0616:55:3805 0
款 1
宝来 1
发动机 0
改为 0
8 0
气门 0
， 0
应该 0
说 0
成本 0
降低 0
了 0
， 0
但 0
车价 3
却 0
比 5
04 2
款 2
上涨 4
了 0
， 0
不知 0
为 0
什么 0
？ 0

这 0
车 0
还 0
不 5
及 5
JL 2
、 0
BYD 2
等 0
国 0
产车 0
啊 0
。 0

标志 1
的 0
发动机 3
声音 3
很 4
小 4
， 0
不 5
像 5
我 0
的 0
派力奥 2
一 0
加油 0
那个 0
声音 0
之 0
大 0
啊 0
。 0

先不 0
说 0
款式 0
， 0
就 0
其 0
稳定性 3
、 0
操控 3
性和 0
制动性 3
也 0
都 0
要 0
好于桑 2
3000 2
。 0

1.6 1
的 0
油耗 3
竟 0
与 5
赛纳 2
2.0 2
相当 4
. 0

在 0
城市 0
里边 0
生活 0
的话 0
用 0
2 1
气门 1
的 0
还 0
比 5
4 2
气门 0
的 0
好 0
呢 0
, 0
别 0
听 0
那些 0
网友 0
吓 0
忽悠 0
， 0
不 0
懂 0
装懂 0
, 0
2 0
气门 0
还 0
省 0
油 0
, 0
不过 0
在 0
高速 0
上 0
的话 0
, 0
2 0
气门 0
车 0
表现 0
就 0
差点喽 0
~ 0
2 0
气门 0
的 0
发动机 3
噪音 3
要 0
比 0
4 0
的 0
小 4
, 0
你 0
有 0
不 0
会 0
去 0
改装车 0
, 0
2V4V 0
都 0
一个样 0
。 0

奇瑞 1
A1 1
的 1
备件 1
价格 3
要 0
比 5
同 2
级别 2
产品 2
低 4
30% 4
左右 4
。 0

这些 1
车 1
底盘 3
系统 3
、 0
驾驶 3
性能 3
上 0
都 4
不 4
逊于 4
BMW5 2
系列 2
， 0
因 0
国内 0
价格 0
原因 0
及 0
本人 0
的 0
熟悉 0
程度 0
， 0
我 0
就 0
用 0
大众 0
系列 0
与 0
5 0
系 0
作 0
比较 0
。 0

在 0
自动 0
模式 0
下 0
， 0
城市 1
起步 3
的确 0
比 5
同 2
级 2
别的 2
车要 2
快 4
。 0

10 0
， 0
怠速 3
抖动 3
算 0
不 0
上 0
很 0
大 0
， 0
但 0
大多数 0
时候 0
能 0
感觉 0
到 0
怠速 0
抖动 0
， 0
烈度 0
稍 4
低于 4
出租 2
版 2
捷达 2
， 0
也 0
有 0
很 0
偶尔 0
的 0
几 0
次 0
怠速 0
极其 0
安静 0
以 0
至于 0
感觉 0
不 0
到 0
； 0

聊聊 0
优惠 0
情况 0
， 0
最 0
主要 0
的 0
是 0
， 0
新 1
宝 1
来 1
这 0
车 0
， 0
比 5
我 0
之前 0
预计 0
要买 0
的 0
4 2
款 2
车 2
都 4
要 4
壮实 4
。 0

可能 0
有的 0
同学 0
要 0
说 0
QQ 0
的 0
发动机 0
是 0
四 0
缸 0
1.1 0
升 0
的 0
， 0
排量 0
更 0
大 0
， 0
夏利 0
的 0
三 0
缸 0
发动机 0
噪音大 0
， 0
运行 0
平顺性 0
不 0
好 0
， 0
其实 0
这 0
是 0
对 0
以上 0
这 0
两 0
款 0
发动机 0
不够 0
了解 0
， 0
要是 0
他 0
开过 0
2 0
年 0
以上 0
的 0
松花江 0
和 0
2年 0
以上 0
的 0
夏利 0
就 0
不 0
会 0
这么 0
说了 0
， 0
夏利 0
发动机 0
买回来 0
噪音 0
多 0
大 0
， 0
开上 0
10多万 0
公里 0
噪音 0
还是 0
多 0
大 0
， 0
可 0
松花江 0
的 0
机器 0
刚 0
买 0
回来 0
噪音 0
很 0
小 0
， 0
开上 0
几万 0
公里 0
之后 0
噪音大 0
、 0
动力 0
减弱 0
、 0
容易 0
发生 0
故障 0
的 0
毛病 0
就 0
都 0
暴露 0
出来 0
了 0
， 0
而且 0
4 1
缸 1
1.1 1
排量 1
的 0
机器 3
功率 3
比 5
三 2
缸 2
0.97 2
的 0
还要 4
小本身 0
就 0
暴露 0
了 0
这 0
款 0
发动机 0
设计 0
的 0
陈旧 0
， 0
如果 0
QQ 0
也 0
用上 0
夏利 0
的 0
这 0
款 0
发动机 0
弄 0
不 0
好 0
还 0
真 0
算 0
个 0
卖点 0
了 0
。 0

我 0
就 0
不 0
买 0
宝来 1
, 0
又 0
贵 0
不说 0
, 0
配置 3
还不如 5
伊 2
兰特 2
好 4
. 0

这 0
次 0
马自达 1
推出 0
的 0
2.0 0
发 3
动机 3
采用 0
了 0
全 0
铝 0
结构 0
和 0
可 0
变 0
进气 0
控制 0
系统 0
， 0
最 0
大 0
功率 0
为 0
下 0
35 0
马力 0
， 0
在 0
同 0
级 0
车 0
中 0
处于 0
平均 0
水平 0
， 0
高于 0
帕萨特 2
， 0
低子雅阁 2
和 0
蒙迪欧 2
。 0

但是 0
在 0
发动机 3
的 3
稳定性 3
上 0
比较 5
, 0
2.4 2
要 4
出色 4
的 4
多 4
. 0

怕 1
撒 1
特 1
的 0
故障 3
远 4
高于 4
中华 2
且 0
费 0
油 0
， 0
维修 3
保养 3
也 0
贵 4
。 0

2 1
V比5V 2
的 0
结构 3
简单 4
很多 4
这 0
是 0
事实 0
， 0
排放 0
标准 0
提高 0
了 0
， 0
只是 0
增加 0
了 0
转换器 0
罢了 0
， 0
但 0
排放 0
高 0
了 0
， 0
功率 0
的 0
损失 0
也 0
会 0
增大 0
， 0
这 0
是 0
必然 0
的 0
。 0

换档 3
手感 3
比起 5
其他 2
车 2
要好 4
上 4
许多 4
。 0

这样 1
的 0
发动机 3
， 0
真的 0
不 0
能 0
说 0
他 0
差 0
， 0
要 0
看 0
和 0
谁 0
比 0
， 0
和 0
325 2
自然 0
不 5
能 5
比 5
。 0

这 0
一 0
改 0
